CMDLINE python transppi_timespace.py
MEM 2089.468750 1730779079.7638
MEM 2090.242188 1730779079.8643
MEM 2090.757812 1730779079.9646
MEM 2091.273438 1730779080.0650
MEM 2091.531250 1730779080.1654
MEM 2092.820312 1730779080.2658
MEM 2093.078125 1730779080.3663
MEM 2093.851562 1730779080.4667
MEM 2094.367188 1730779080.5670
MEM 2094.882812 1730779080.6673
MEM 2095.398438 1730779080.7679
MEM 2095.656250 1730779080.8683
MEM 2095.914062 1730779080.9688
MEM 2096.429688 1730779081.0691
MEM 2097.718750 1730779081.1695
MEM 2098.234375 1730779081.2701
MEM 2098.750000 1730779081.3704
MEM 2099.523438 1730779081.4708
MEM 2099.781250 1730779081.5711
MEM 2100.039062 1730779081.6716
MEM 2100.812500 1730779081.7719
MEM 2101.328125 1730779081.8724
MEM 2101.843750 1730779081.9729
MEM 2101.843750 1730779082.0734
MEM 2102.359375 1730779082.1737
MEM 2102.875000 1730779082.2742
MEM 2102.875000 1730779082.3745
MEM 2103.648438 1730779082.4751
MEM 2104.164062 1730779082.5756
MEM 2105.195312 1730779082.6761
MEM 2105.710938 1730779082.7765
MEM 2106.484375 1730779082.8769
MEM 2107.257812 1730779082.9774
MEM 2108.031250 1730779083.0778
MEM 2108.289062 1730779083.1782
MEM 2109.062500 1730779083.2785
MEM 2109.835938 1730779083.3789
MEM 2110.093750 1730779083.4792
MEM 2110.609375 1730779083.5798
MEM 2111.382812 1730779083.6801
MEM 2111.382812 1730779083.7806
MEM 2111.382812 1730779083.8809
MEM 2112.109375 1730779083.9815
MEM 2112.109375 1730779084.0819
MEM 2112.882812 1730779084.1822
MEM 2113.656250 1730779084.2825
MEM 2113.914062 1730779084.3831
MEM 2114.429688 1730779084.4835
MEM 2114.429688 1730779084.5840
MEM 2114.945312 1730779084.6843
MEM 2115.460938 1730779084.7847
MEM 2115.718750 1730779084.8850
MEM 2115.976562 1730779084.9855
MEM 2115.976562 1730779085.0858
MEM 2116.750000 1730779085.1863
MEM 2117.265625 1730779085.2866
MEM 2117.523438 1730779085.3869
MEM 2118.296875 1730779085.4874
MEM 2118.554688 1730779085.5879
MEM 2119.070312 1730779085.6881
MEM 2119.585938 1730779085.7885
MEM 2120.101562 1730779085.8887
MEM 2120.875000 1730779085.9890
MEM 2121.390625 1730779086.0892
MEM 2122.164062 1730779086.1895
MEM 2122.937500 1730779086.2899
MEM 2123.710938 1730779086.3902
MEM 2124.226562 1730779086.4905
MEM 2124.742188 1730779086.5909
MEM 2125.257812 1730779086.6912
MEM 2125.773438 1730779086.7915
MEM 2126.031250 1730779086.8918
MEM 2126.542969 1730779086.9921
MEM 2126.800781 1730779087.0925
MEM 2127.316406 1730779087.1930
MEM 2128.347656 1730779087.2934
MEM 2128.605469 1730779087.3939
MEM 2129.121094 1730779087.4945
MEM 2129.378906 1730779087.5949
MEM 2129.378906 1730779087.6954
MEM 2129.636719 1730779087.7957
MEM 2130.410156 1730779087.8960
MEM 2131.441406 1730779087.9965
MEM 2132.472656 1730779088.0971
MEM 2133.246094 1730779088.1974
MEM 2133.503906 1730779088.2977
MEM 2134.019531 1730779088.3981
MEM 2134.535156 1730779088.4985
MEM 2135.566406 1730779088.5988
MEM 2136.082031 1730779088.6992
MEM 2136.855469 1730779088.7997
MEM 2137.113281 1730779088.9000
MEM 2137.628906 1730779089.0004
MEM 2137.886719 1730779089.1008
MEM 2138.402344 1730779089.2012
MEM 2138.917969 1730779089.3016
MEM 2139.691406 1730779089.4020
MEM 2139.949219 1730779089.5023
MEM 2140.207031 1730779089.6027
MEM 2141.238281 1730779089.7031
MEM 2142.011719 1730779089.8034
MEM 2142.785156 1730779089.9039
MEM 2143.300781 1730779090.0045
MEM 2144.074219 1730779090.1049
MEM 2144.589844 1730779090.2052
MEM 2145.363281 1730779090.3055
MEM 2146.136719 1730779090.4059
MEM 2146.394531 1730779090.5064
MEM 2146.910156 1730779090.6068
MEM 2147.167969 1730779090.7074
MEM 2147.683594 1730779090.8077
MEM 2148.199219 1730779090.9081
MEM 2148.972656 1730779091.0084
MEM 2149.230469 1730779091.1088
MEM 2149.230469 1730779091.2091
MEM 2149.746094 1730779091.3097
MEM 2150.003906 1730779091.4100
MEM 2150.777344 1730779091.5103
MEM 2151.292969 1730779091.6107
MEM 2152.066406 1730779091.7110
MEM 2152.324219 1730779091.8114
MEM 2153.097656 1730779091.9118
MEM 2153.613281 1730779092.0122
MEM 2153.871094 1730779092.1126
MEM 2155.160156 1730779092.2132
MEM 2155.417969 1730779092.3137
MEM 2155.675781 1730779092.4142
MEM 2156.191406 1730779092.5145
MEM 2156.964844 1730779092.6150
MEM 2157.222656 1730779092.7153
MEM 2157.996094 1730779092.8158
MEM 2158.253906 1730779092.9161
MEM 2159.027344 1730779093.0167
MEM 2159.800781 1730779093.1171
MEM 2160.574219 1730779093.2174
MEM 2161.347656 1730779093.3179
MEM 2161.863281 1730779093.4182
MEM 2162.636719 1730779093.5185
MEM 2162.894531 1730779093.6189
MEM 2163.410156 1730779093.7192
MEM 2164.183594 1730779093.8196
MEM 2164.699219 1730779093.9199
MEM 2165.214844 1730779094.0203
MEM 2165.472656 1730779094.1209
MEM 2165.988281 1730779094.2212
MEM 2167.019531 1730779094.3218
MEM 2167.535156 1730779094.4222
MEM 2167.792969 1730779094.5226
MEM 2168.566406 1730779094.6232
MEM 2168.566406 1730779094.7235
MEM 2169.597656 1730779094.8239
MEM 2170.113281 1730779094.9244
MEM 2171.144531 1730779095.0248
MEM 2172.175781 1730779095.1253
MEM 2172.949219 1730779095.2256
MEM 2173.464844 1730779095.3260
MEM 2174.238281 1730779095.4263
MEM 2174.238281 1730779095.5266
MEM 2174.238281 1730779095.6272
MEM 2174.863281 1730779095.7276
MEM 2175.890625 1730779095.8279
MEM 2176.664062 1730779095.9283
MEM 2177.437500 1730779096.0288
MEM 2177.953125 1730779096.1291
MEM 2177.953125 1730779096.2294
MEM 2178.468750 1730779096.3297
MEM 2179.242188 1730779096.4300
MEM 2179.757812 1730779096.5304
MEM 2180.273438 1730779096.6309
MEM 2180.531250 1730779096.7312
MEM 2180.789062 1730779096.8315
MEM 2181.046875 1730779096.9321
MEM 2181.562500 1730779097.0324
MEM 2182.335938 1730779097.1328
MEM 2182.593750 1730779097.2331
MEM 2183.367188 1730779097.3334
MEM 2183.882812 1730779097.4338
MEM 2184.656250 1730779097.5341
MEM 2185.687500 1730779097.6346
MEM 2186.460938 1730779097.7349
MEM 2186.976562 1730779097.8352
MEM 2187.750000 1730779097.9356
MEM 2188.007812 1730779098.0361
MEM 2189.039062 1730779098.1366
MEM 2189.812500 1730779098.2372
MEM 2190.585938 1730779098.3378
MEM 2191.359375 1730779098.4382
MEM 2192.132812 1730779098.5386
MEM 2193.164062 1730779098.6390
MEM 2193.164062 1730779098.7395
MEM 2193.937500 1730779098.8398
MEM 2193.937500 1730779098.9402
MEM 2193.937500 1730779099.0406
MEM 2194.453125 1730779099.1411
MEM 2194.710938 1730779099.2416
MEM 2195.226562 1730779099.3420
MEM 2195.742188 1730779099.4425
MEM 2195.742188 1730779099.5429
MEM 2196.773438 1730779099.6434
MEM 2197.289062 1730779099.7437
MEM 2197.804688 1730779099.8440
MEM 2198.320312 1730779099.9444
MEM 2198.835938 1730779100.0447
MEM 2199.093750 1730779100.1451
MEM 2199.347656 1730779100.2454
MEM 2199.863281 1730779100.3459
MEM 2200.121094 1730779100.4463
MEM 2200.378906 1730779100.5469
MEM 2200.894531 1730779100.6472
MEM 2201.925781 1730779100.7476
MEM 2202.441406 1730779100.8479
MEM 2202.957031 1730779100.9484
MEM 2203.730469 1730779101.0489
MEM 2204.503906 1730779101.1492
MEM 2205.019531 1730779101.2494
MEM 2205.019531 1730779101.3497
MEM 2205.277344 1730779101.4500
MEM 2205.277344 1730779101.5503
MEM 2206.050781 1730779101.6508
MEM 2207.082031 1730779101.7512
MEM 2207.597656 1730779101.8515
MEM 2207.597656 1730779101.9518
MEM 2207.855469 1730779102.0521
MEM 2208.371094 1730779102.1524
MEM 2209.402344 1730779102.2528
MEM 2209.402344 1730779102.3533
MEM 2210.175781 1730779102.4538
MEM 2210.949219 1730779102.5543
MEM 2211.464844 1730779102.6547
MEM 2212.238281 1730779102.7550
MEM 2212.496094 1730779102.8554
MEM 2212.496094 1730779102.9558
MEM 2213.269531 1730779103.0564
MEM 2213.785156 1730779103.1567
MEM 2214.042969 1730779103.2573
MEM 2214.300781 1730779103.3578
MEM 2214.816406 1730779103.4583
MEM 2215.332031 1730779103.5586
MEM 2215.589844 1730779103.6589
MEM 2216.105469 1730779103.7595
MEM 2216.621094 1730779103.8600
MEM 2216.878906 1730779103.9606
MEM 2217.652344 1730779104.0609
MEM 2218.167969 1730779104.1615
MEM 2218.683594 1730779104.2618
MEM 2219.714844 1730779104.3623
MEM 2220.230469 1730779104.4626
MEM 2220.746094 1730779104.5629
MEM 2221.777344 1730779104.6633
MEM 2222.292969 1730779104.7636
MEM 2223.066406 1730779104.8641
MEM 2223.066406 1730779104.9646
MEM 2223.839844 1730779105.0649
MEM 2224.097656 1730779105.1654
MEM 2224.613281 1730779105.2659
MEM 2225.644531 1730779105.3664
MEM 2226.417969 1730779105.4667
MEM 2226.675781 1730779105.5671
MEM 2227.191406 1730779105.6675
MEM 2227.707031 1730779105.7680
MEM 2227.964844 1730779105.8686
MEM 2228.222656 1730779105.9689
MEM 2228.738281 1730779106.0693
MEM 2229.769531 1730779106.1699
MEM 2230.542969 1730779106.2704
MEM 2230.542969 1730779106.3708
MEM 2231.316406 1730779106.4712
MEM 2231.574219 1730779106.5716
MEM 2232.347656 1730779106.6720
MEM 2233.121094 1730779106.7724
MEM 2233.636719 1730779106.8727
MEM 2234.152344 1730779106.9733
MEM 2235.183594 1730779107.0737
MEM 2236.472656 1730779107.1741
MEM 2236.730469 1730779107.2744
MEM 2237.246094 1730779107.3749
MEM 2237.246094 1730779107.4754
MEM 2237.503906 1730779107.5760
MEM 2238.019531 1730779107.6763
MEM 2238.277344 1730779107.7767
MEM 2239.308594 1730779107.8770
MEM 2239.824219 1730779107.9776
MEM 2239.824219 1730779108.0779
MEM 2240.339844 1730779108.1784
MEM 2240.855469 1730779108.2789
MEM 2242.144531 1730779108.3794
MEM 2242.917969 1730779108.4799
MEM 2243.433594 1730779108.5802
MEM 2243.949219 1730779108.6806
MEM 2244.722656 1730779108.7810
MEM 2245.753906 1730779108.8813
MEM 2246.269531 1730779108.9816
MEM 2247.300781 1730779109.0818
MEM 2247.816406 1730779109.1821
MEM 2248.589844 1730779109.2824
MEM 2248.589844 1730779109.3827
MEM 2249.105469 1730779109.4830
MEM 2249.621094 1730779109.5834
MEM 2250.136719 1730779109.6837
MEM 2250.910156 1730779109.7840
MEM 2251.167969 1730779109.8844
MEM 2251.683594 1730779109.9846
MEM 2252.199219 1730779110.0848
MEM 2252.457031 1730779110.1851
MEM 2252.714844 1730779110.2854
MEM 2253.230469 1730779110.3857
MEM 2253.488281 1730779110.4860
MEM 2253.488281 1730779110.5862
MEM 2254.003906 1730779110.6867
MEM 2254.519531 1730779110.7873
MEM 2255.292969 1730779110.8878
MEM 2256.324219 1730779110.9881
MEM 2257.097656 1730779111.0885
MEM 2257.613281 1730779111.1888
MEM 2257.871094 1730779111.2891
MEM 2257.871094 1730779111.3896
MEM 2258.386719 1730779111.4901
MEM 2259.160156 1730779111.5904
MEM 2260.191406 1730779111.6908
MEM 2260.964844 1730779111.7912
MEM 2261.480469 1730779111.8916
MEM 2262.253906 1730779111.9919
MEM 2263.027344 1730779112.0923
MEM 2263.285156 1730779112.1926
MEM 2263.800781 1730779112.2931
MEM 2264.574219 1730779112.3934
MEM 2264.832031 1730779112.4938
MEM 2265.347656 1730779112.5941
MEM 2265.863281 1730779112.6945
MEM 2266.636719 1730779112.7948
MEM 2267.152344 1730779112.8952
MEM 2267.667969 1730779112.9956
MEM 2268.699219 1730779113.0959
MEM 2269.472656 1730779113.1963
MEM 2269.730469 1730779113.2966
MEM 2270.503906 1730779113.3969
MEM 2271.277344 1730779113.4974
MEM 2271.792969 1730779113.5976
MEM 2271.792969 1730779113.6980
MEM 2272.308594 1730779113.7983
MEM 2272.566406 1730779113.8988
MEM 2273.339844 1730779113.9992
MEM 2274.113281 1730779114.0994
MEM 2274.113281 1730779114.1997
MEM 2274.113281 1730779114.3002
MEM 2275.144531 1730779114.4005
MEM 2275.917969 1730779114.5008
MEM 2276.691406 1730779114.6013
MEM 2277.464844 1730779114.7018
MEM 2277.980469 1730779114.8022
MEM 2278.753906 1730779114.9025
MEM 2279.269531 1730779115.0030
MEM 2280.300781 1730779115.1036
MEM 2280.816406 1730779115.2040
MEM 2281.332031 1730779115.3043
MEM 2282.105469 1730779115.4046
MEM 2282.621094 1730779115.5049
MEM 2283.394531 1730779115.6052
MEM 2283.910156 1730779115.7056
MEM 2284.425781 1730779115.8059
MEM 2284.683594 1730779115.9062
MEM 2285.199219 1730779116.0065
MEM 2285.457031 1730779116.1070
MEM 2285.457031 1730779116.2075
MEM 2285.972656 1730779116.3081
MEM 2286.488281 1730779116.4084
MEM 2287.003906 1730779116.5087
MEM 2287.261719 1730779116.6090
MEM 2287.261719 1730779116.7094
MEM 2288.035156 1730779116.8100
MEM 2288.550781 1730779116.9102
MEM 2289.066406 1730779117.0108
MEM 2290.097656 1730779117.1114
MEM 2290.613281 1730779117.2117
MEM 2291.128906 1730779117.3120
MEM 2291.644531 1730779117.4124
MEM 2292.160156 1730779117.5127
MEM 2292.675781 1730779117.6132
MEM 2293.449219 1730779117.7135
MEM 2293.449219 1730779117.8139
MEM 2293.449219 1730779117.9142
MEM 2294.148438 1730779118.0145
MEM 2294.660156 1730779118.1149
MEM 2295.433594 1730779118.2153
MEM 2296.207031 1730779118.3158
MEM 2296.722656 1730779118.4163
MEM 2297.753906 1730779118.5168
MEM 2298.269531 1730779118.6173
MEM 2298.785156 1730779118.7176
MEM 2299.042969 1730779118.8180
MEM 2299.300781 1730779118.9183
MEM 2300.074219 1730779119.0186
MEM 2300.332031 1730779119.1189
MEM 2301.105469 1730779119.2195
MEM 2301.621094 1730779119.3199
MEM 2302.136719 1730779119.4205
MEM 2302.910156 1730779119.5208
MEM 2303.425781 1730779119.6213
MEM 2304.199219 1730779119.7218
MEM 2304.199219 1730779119.8222
MEM 2305.488281 1730779119.9227
MEM 2306.003906 1730779120.0232
MEM 2306.777344 1730779120.1238
MEM 2307.550781 1730779120.2241
MEM 2307.808594 1730779120.3247
MEM 2308.320312 1730779120.4252
MEM 2309.093750 1730779120.5256
MEM 2309.351562 1730779120.6260
MEM 2309.867188 1730779120.7265
MEM 2310.382812 1730779120.8270
MEM 2311.156250 1730779120.9274
MEM 2311.671875 1730779121.0278
MEM 2312.187500 1730779121.1284
MEM 2312.445312 1730779121.2290
MEM 2312.960938 1730779121.3293
MEM 2313.476562 1730779121.4296
MEM 2314.507812 1730779121.5299
MEM 2314.765625 1730779121.6302
MEM 2315.281250 1730779121.7305
MEM 2315.796875 1730779121.8309
MEM 2316.570312 1730779121.9313
MEM 2317.343750 1730779122.0316
MEM 2318.117188 1730779122.1319
MEM 2318.632812 1730779122.2322
MEM 2319.664062 1730779122.3326
MEM 2320.437500 1730779122.4330
MEM 2320.953125 1730779122.5334
MEM 2321.468750 1730779122.6338
MEM 2321.468750 1730779122.7341
MEM 2322.500000 1730779122.8347
MEM 2322.757812 1730779122.9350
MEM 2323.015625 1730779123.0353
MEM 2323.273438 1730779123.1356
MEM 2323.789062 1730779123.2360
MEM 2324.562500 1730779123.3364
MEM 2325.078125 1730779123.4367
MEM 2325.593750 1730779123.5370
MEM 2325.851562 1730779123.6373
MEM 2326.109375 1730779123.7376
MEM 2326.882812 1730779123.8380
MEM 2327.140625 1730779123.9383
MEM 2327.656250 1730779124.0386
MEM 2328.429688 1730779124.1391
MEM 2329.203125 1730779124.2393
MEM 2329.718750 1730779124.3396
MEM 2330.234375 1730779124.4399
MEM 2331.007812 1730779124.5401
MEM 2331.265625 1730779124.6404
MEM 2332.039062 1730779124.7407
MEM 2332.812500 1730779124.8410
MEM 2333.328125 1730779124.9413
MEM 2333.843750 1730779125.0415
MEM 2334.101562 1730779125.1418
MEM 2334.617188 1730779125.2421
MEM 2334.875000 1730779125.3424
MEM 2335.648438 1730779125.4426
MEM 2336.164062 1730779125.5429
MEM 2337.195312 1730779125.6432
MEM 2337.710938 1730779125.7435
MEM 2337.968750 1730779125.8438
MEM 2339.000000 1730779125.9441
MEM 2339.773438 1730779126.0443
MEM 2340.289062 1730779126.1446
MEM 2341.062500 1730779126.2449
MEM 2342.089844 1730779126.3452
MEM 2342.605469 1730779126.4455
MEM 2343.378906 1730779126.5457
MEM 2343.378906 1730779126.6460
MEM 2344.152344 1730779126.7463
MEM 2344.410156 1730779126.8466
MEM 2344.410156 1730779126.9470
MEM 2345.183594 1730779127.0474
MEM 2345.441406 1730779127.1479
MEM 2345.957031 1730779127.2483
MEM 2346.472656 1730779127.3488
MEM 2346.988281 1730779127.4491
MEM 2347.246094 1730779127.5494
MEM 2347.761719 1730779127.6499
MEM 2348.535156 1730779127.7502
MEM 2349.050781 1730779127.8507
MEM 2349.824219 1730779127.9510
MEM 2350.597656 1730779128.0513
MEM 2350.597656 1730779128.1516
MEM 2351.113281 1730779128.2519
MEM 2351.628906 1730779128.3523
MEM 2352.660156 1730779128.4528
MEM 2353.175781 1730779128.5531
MEM 2354.464844 1730779128.6534
MEM 2354.722656 1730779128.7539
MEM 2355.238281 1730779128.8544
MEM 2356.011719 1730779128.9549
MEM 2356.785156 1730779129.0554
MEM 2356.785156 1730779129.1557
MEM 2357.558594 1730779129.2562
MEM 2358.332031 1730779129.3566
MEM 2358.589844 1730779129.4570
MEM 2358.847656 1730779129.5574
MEM 2359.105469 1730779129.6577
MEM 2360.136719 1730779129.7583
MEM 2361.167969 1730779129.8586
MEM 2361.425781 1730779129.9590
MEM 2361.425781 1730779130.0594
MEM 2361.804688 1730779130.1597
MEM 2362.574219 1730779130.2603
MEM 2363.863281 1730779130.3606
MEM 2364.121094 1730779130.4610
MEM 2365.152344 1730779130.5615
MEM 2365.410156 1730779130.6619
MEM 2365.925781 1730779130.7622
MEM 2366.441406 1730779130.8625
MEM 2367.214844 1730779130.9628
MEM 2367.730469 1730779131.0633
MEM 2367.988281 1730779131.1636
MEM 2368.761719 1730779131.2640
MEM 2369.277344 1730779131.3643
MEM 2369.792969 1730779131.4647
MEM 2370.050781 1730779131.5650
MEM 2370.566406 1730779131.6654
MEM 2370.824219 1730779131.7657
MEM 2371.597656 1730779131.8661
MEM 2372.113281 1730779131.9664
MEM 2372.371094 1730779132.0667
MEM 2373.402344 1730779132.1672
MEM 2373.917969 1730779132.2675
MEM 2374.433594 1730779132.3681
MEM 2374.949219 1730779132.4684
MEM 2375.980469 1730779132.5687
MEM 2376.496094 1730779132.6690
MEM 2377.269531 1730779132.7693
MEM 2377.527344 1730779132.8696
MEM 2378.042969 1730779132.9702
MEM 2378.042969 1730779133.0706
MEM 2379.074219 1730779133.1709
MEM 2379.847656 1730779133.2712
MEM 2380.105469 1730779133.3715
MEM 2380.878906 1730779133.4719
MEM 2381.652344 1730779133.5722
MEM 2381.652344 1730779133.6728
MEM 2381.878906 1730779133.7732
MEM 2381.878906 1730779133.8737
MEM 2381.878906 1730779133.9742
MEM 2381.878906 1730779134.0748
MEM 2381.878906 1730779134.1751
MEM 2381.878906 1730779134.2756
MEM 2381.878906 1730779134.3761
MEM 2381.878906 1730779134.4765
MEM 2381.878906 1730779134.5769
MEM 2381.878906 1730779134.6774
MEM 2381.878906 1730779134.7780
MEM 2381.878906 1730779134.8784
MEM 2381.878906 1730779134.9787
MEM 2381.878906 1730779135.0791
MEM 2381.878906 1730779135.1794
MEM 2381.878906 1730779135.2797
MEM 2381.878906 1730779135.3801
MEM 2523.265625 1730779135.4804
MEM 2733.265625 1730779135.5807
MEM 2949.265625 1730779135.6813
MEM 3105.265625 1730779135.7817
MEM 3201.265625 1730779135.8822
MEM 3295.265625 1730779135.9827
MEM 3387.265625 1730779136.0834
MEM 3481.265625 1730779136.1839
MEM 3526.777344 1730779136.2843
MEM 3526.777344 1730779136.3848
MEM 3526.777344 1730779136.4852
MEM 3526.777344 1730779136.5855
MEM 3526.777344 1730779136.6860
MEM 3526.777344 1730779136.7865
MEM 3526.777344 1730779136.8869
MEM 3526.777344 1730779136.9874
MEM 3526.777344 1730779137.0877
MEM 3526.777344 1730779137.1880
MEM 3526.777344 1730779137.2883
MEM 3526.777344 1730779137.3887
MEM 3526.777344 1730779137.4891
MEM 3526.777344 1730779137.5894
MEM 3526.777344 1730779137.6900
MEM 3526.777344 1730779137.7904
MEM 3540.066406 1730779137.8908
MEM 3644.066406 1730779137.9911
MEM 3742.085938 1730779138.0914
MEM 3836.085938 1730779138.1919
MEM 3932.085938 1730779138.2924
MEM 4030.085938 1730779138.3930
MEM 4104.085938 1730779138.4934
MEM 4160.085938 1730779138.5939
MEM 4216.085938 1730779138.6942
MEM 4270.085938 1730779138.7948
MEM 4338.085938 1730779138.8952
MEM 4428.085938 1730779138.9955
MEM 4524.085938 1730779139.0960
MEM 4616.085938 1730779139.1963
MEM 4677.175781 1730779139.2966
MEM 4683.285156 1730779139.3970
MEM 4689.214844 1730779139.4974
MEM 4692.292969 1730779139.5977
MEM 4697.042969 1730779139.6983
MEM 4698.132812 1730779139.7986
MEM 4699.000000 1730779139.8989
MEM 4699.000000 1730779139.9992
MEM 4699.515625 1730779140.0996
MEM 4700.031250 1730779140.1999
MEM 4700.289062 1730779140.3002
MEM 4700.546875 1730779140.4007
MEM 4701.835938 1730779140.5010
MEM 4702.609375 1730779140.6013
MEM 4703.957031 1730779140.7016
MEM 4705.636719 1730779140.8019
MEM 4707.765625 1730779140.9023
MEM 4709.828125 1730779141.0026
MEM 4715.484375 1730779141.1029
MEM 4720.832031 1730779141.2033
MEM 4721.449219 1730779141.3036
MEM 4722.214844 1730779141.4039
MEM 4723.183594 1730779141.5041
MEM 4744.066406 1730779141.6045
MEM 4744.710938 1730779141.7048
MEM 4744.710938 1730779141.8051
MEM 4744.710938 1730779141.9054
MEM 4744.710938 1730779142.0057
MEM 4744.710938 1730779142.1060
MEM 4768.792969 1730779142.2063
MEM 4846.394531 1730779142.3068
MEM 4917.292969 1730779142.4073
MEM 4988.964844 1730779142.5077
MEM 5060.636719 1730779142.6082
MEM 5132.308594 1730779142.7087
MEM 5205.269531 1730779142.8092
MEM 5277.457031 1730779142.9096
MEM 5349.644531 1730779143.0101
MEM 5421.058594 1730779143.1106
MEM 5491.441406 1730779143.2111
MEM 5536.816406 1730779143.3116
MEM 5581.933594 1730779143.4121
MEM 5627.050781 1730779143.5126
MEM 5676.808594 1730779143.6131
MEM 5749.511719 1730779143.7136
MEM 5821.699219 1730779143.8141
MEM 5893.886719 1730779143.9145
MEM 5966.847656 1730779144.0150
MEM 6048.574219 1730779144.1155
MEM 6120.246094 1730779144.2160
MEM 6192.691406 1730779144.3165
MEM 6263.074219 1730779144.4170
MEM 6333.714844 1730779144.5176
MEM 6403.839844 1730779144.6182
MEM 6475.253906 1730779144.7187
MEM 6546.410156 1730779144.8193
MEM 6617.824219 1730779144.9198
MEM 6690.011719 1730779145.0204
MEM 6762.972656 1730779145.1209
MEM 6835.675781 1730779145.2215
MEM 6908.121094 1730779145.3221
MEM 6981.597656 1730779145.4227
MEM 7055.589844 1730779145.5234
MEM 7127.777344 1730779145.6239
MEM 7162.218750 1730779145.7243
MEM 7167.031250 1730779145.8246
MEM 7171.582031 1730779145.9249
MEM 7171.832031 1730779146.0252
MEM 7171.832031 1730779146.1255
MEM 7171.832031 1730779146.2258
MEM 7171.832031 1730779146.3262
MEM 7193.828125 1730779146.4265
MEM 7323.785156 1730779146.5270
MEM 7331.003906 1730779146.6273
MEM 7331.777344 1730779146.7276
MEM 7331.777344 1730779146.8280
MEM 7331.777344 1730779146.9284
MEM 7336.832031 1730779147.0287
MEM 7337.089844 1730779147.1290
MEM 7337.863281 1730779147.2293
MEM 7339.648438 1730779147.3296
MEM 7339.906250 1730779147.4299
MEM 7339.906250 1730779147.5303
MEM 7339.906250 1730779147.6306
MEM 7339.906250 1730779147.7310
MEM 7339.906250 1730779147.8313
MEM 7340.421875 1730779147.9318
MEM 7341.453125 1730779148.0321
MEM 7341.453125 1730779148.1324
MEM 7341.453125 1730779148.2328
MEM 7341.453125 1730779148.3332
MEM 7341.453125 1730779148.4336
MEM 7341.453125 1730779148.5340
MEM 7341.453125 1730779148.6344
MEM 7341.968750 1730779148.7349
MEM 7341.968750 1730779148.8353
MEM 7341.968750 1730779148.9357
MEM 7349.714844 1730779149.0361
MEM 7350.746094 1730779149.1364
MEM 7350.746094 1730779149.2369
MEM 7350.746094 1730779149.3372
MEM 7350.746094 1730779149.4377
MEM 7350.746094 1730779149.5382
MEM 7350.746094 1730779149.6386
MEM 7354.871094 1730779149.7392
MEM 7354.871094 1730779149.8396
MEM 7354.871094 1730779149.9401
MEM 7354.871094 1730779150.0405
MEM 7354.871094 1730779150.1410
MEM 7354.871094 1730779150.2413
MEM 7354.871094 1730779150.3417
MEM 7354.871094 1730779150.4422
MEM 7354.871094 1730779150.5425
MEM 7354.871094 1730779150.6430
MEM 7354.871094 1730779150.7433
MEM 7354.871094 1730779150.8437
MEM 7354.871094 1730779150.9442
MEM 7354.871094 1730779151.0446
MEM 7354.871094 1730779151.1451
MEM 7354.871094 1730779151.2454
MEM 7354.871094 1730779151.3458
MEM 7354.871094 1730779151.4461
MEM 7354.871094 1730779151.5466
MEM 7354.871094 1730779151.6471
MEM 7354.871094 1730779151.7475
MEM 7354.871094 1730779151.8480
MEM 7354.871094 1730779151.9484
MEM 7354.871094 1730779152.0488
MEM 7354.871094 1730779152.1491
MEM 7354.871094 1730779152.2495
MEM 7354.871094 1730779152.3498
MEM 7354.871094 1730779152.4502
MEM 7362.792969 1730779152.5507
MEM 7362.792969 1730779152.6512
MEM 7362.792969 1730779152.7516
MEM 7362.792969 1730779152.8522
MEM 7362.792969 1730779152.9526
MEM 7362.792969 1730779153.0530
MEM 7362.792969 1730779153.1533
MEM 7362.792969 1730779153.2538
MEM 7362.792969 1730779153.3542
MEM 7362.792969 1730779153.4547
MEM 7362.792969 1730779153.5550
MEM 7362.792969 1730779153.6555
MEM 7362.792969 1730779153.7559
MEM 7362.792969 1730779153.8563
MEM 7362.792969 1730779153.9568
MEM 7362.792969 1730779154.0571
MEM 7362.792969 1730779154.1575
MEM 7362.792969 1730779154.2580
MEM 7362.792969 1730779154.3584
MEM 7362.792969 1730779154.4589
MEM 7362.792969 1730779154.5593
MEM 7362.792969 1730779154.6598
MEM 7362.792969 1730779154.7602
MEM 7362.792969 1730779154.8607
MEM 7362.792969 1730779154.9611
MEM 7362.792969 1730779155.0615
MEM 7362.792969 1730779155.1619
MEM 7362.792969 1730779155.2623
MEM 7362.792969 1730779155.3628
MEM 7362.792969 1730779155.4634
MEM 7362.792969 1730779155.5638
MEM 7362.792969 1730779155.6643
MEM 7362.792969 1730779155.7646
MEM 7362.792969 1730779155.8651
MEM 7362.792969 1730779155.9654
MEM 7362.792969 1730779156.0659
MEM 7362.792969 1730779156.1662
MEM 7362.792969 1730779156.2666
MEM 7362.792969 1730779156.3671
MEM 7362.792969 1730779156.4675
MEM 7362.792969 1730779156.5680
MEM 7362.792969 1730779156.6685
MEM 7362.792969 1730779156.7690
MEM 7362.792969 1730779156.8693
MEM 7362.792969 1730779156.9698
MEM 7362.792969 1730779157.0702
MEM 7362.792969 1730779157.1707
MEM 7362.792969 1730779157.2710
MEM 7362.792969 1730779157.3715
MEM 7362.792969 1730779157.4719
MEM 7362.792969 1730779157.5723
